time,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
3747358852,103.67406,132.86252,111.72147,98.383179,125.10612,107.97788,82.657318,132.78847,101.95264,76.617668,89.985748,75.869446,104.27407,98.320602,63.857803,67.469116,61.225224,78.250854,62.833248,53.945965,56.455242,48.102303,49.381416,43.499001,44.666996,40.931484,44.79747,40.169281,42.012146,38.992878,37.717037,34.707794,32.216171,34.358631,31.587231,31.398733,28.827465,28.92123,27.144426,26.179073,26.976543,27.444925,25.305233,25.146391,25.746727,24.318586,24.037306,21.500048,21.858173,21.882805,21.563343
3747358853,149.67873,138.65219,128.89653,117.33985,82.966904,104.08561,96.296143,112.58578,112.53994,115.77708,89.100082,88.061867,102.44767,97.590988,86.799248,75.287865,78.341774,79.280609,59.743137,60.408958,61.818218,56.10004,59.649643,46.513985,43.299988,37.980473,42.155479,44.179989,39.150124,38.560722,38.680656,37.312126,34.144138,28.773247,32.759304,33.1656,30.86768,27.100861,28.686064,27.710817,26.553347,26.262695,26.404783,23.61647,24.596306,23.667965,23.627924,22.502182,24.688992,23.089825,22.977737
3747358854,96.25386,118.27032,74.434814,124.76929,83.098961,167.47881,107.26678,113.13794,118.74009,88.155548,109.08887,85.135193,115.00436,110.84634,89.682999,118.44555,95.596817,94.808456,73.98555,68.172905,73.517166,66.213737,55.325329,50.497913,51.257656,43.832935,44.709263,43.807865,43.835281,42.495651,40.890354,38.031075,34.058117,35.587749,38.274319,33.281334,34.279991,32.310329,32.550304,30.137936,30.069599,27.648251,26.104374,26.956493,27.922842,26.351194,27.897373,25.272413,25.859903,24.716965,25.536388
3747358855,142.23865,119.65752,85.754768,106.67431,101.20155,129.75052,111.64351,115.63891,112.92935,94.947182,84.669586,78.046593,133.39444,111.55203,81.581223,87.646202,85.939514,76.828316,74.108063,62.096779,74.899086,62.740273,61.277287,50.200241,47.015259,46.358685,39.304695,44.969284,36.809959,43.838783,37.911911,37.565804,37.43256,30.569748,34.223251,29.563124,32.659157,29.66485,26.659437,27.781658,30.248924,26.805468,27.14465,27.745022,26.039377,22.887445,24.868269,25.322725,25.094526,24.495817,23.664324
3747358856,125.91098,125.29411,106.47284,114.12167,89.818481,97.865273,110.00697,128.97295,124.73414,96.624565,95.6492,92.852058,91.997475,104.36404,88.998993,71.953445,96.182175,83.139755,63.224045,49.751041,70.365456,70.867119,54.368469,53.38842,41.947975,47.725811,45.856335,43.805229,39.711845,39.572021,40.320274,34.489864,30.395781,30.734661,33.885162,30.811535,28.393234,27.783701,28.786421,27.640097,24.225767,27.332474,24.27487,23.967886,24.811148,24.489443,24.026957,23.626125,23.932577,22.566599,23.0474
3747358857,110.21711,99.714645,122.88204,138.19513,110.15164,119.77925,79.871429,114.45874,134.17476,94.890144,94.065506,86.045815,98.906761,90.524231,91.980759,64.203323,71.956696,92.776077,57.510216,67.142067,59.150417,61.32465,58.676308,49.899532,40.126263,45.571651,42.198929,35.454823,40.238991,33.633652,39.140724,31.025267,35.238636,28.904585,31.030848,32.534,35.369083,28.619804,29.019655,24.611458,30.140919,28.094398,26.068117,26.57802,26.052683,24.57342,26.21911,23.740871,24.032488,23.505484,24.581064
3747358858,112.68259,133.51726,131.6687,135.19041,109.69573,110.61911,98.223686,126.90875,101.88876,98.948532,99.694138,75.978294,104.88377,85.56385,86.036797,60.342178,64.461815,90.847855,59.612858,60.875153,59.130791,64.955078,55.754196,51.219398,47.424549,45.660007,35.439705,37.89756,37.552452,32.563778,39.811153,33.332466,31.135494,29.159203,31.014297,27.448772,28.850763,29.991594,29.03903,26.067276,26.198544,23.864214,26.151768,25.615229,24.661533,24.031645,23.629847,23.576792,25.396057,23.963024,21.553627
3747358859,118.01495,152.11603,107.54511,90.323532,86.188431,112.77856,93.63192,82.318657,97.531075,99.946663,95.211922,74.511078,94.868835,97.075684,77.265442,75.548424,77.006737,101.1805,56.394608,57.071404,60.273872,59.968147,54.941483,49.662914,42.681175,41.1073,37.051655,38.159229,37.479397,34.36861,37.533482,33.148376,31.236145,29.572727,32.584694,27.279421,28.336634,25.786697,28.030239,26.753647,25.530655,24.572311,24.372471,24.744196,24.861752,23.619297,25.06282,24.676088,23.682863,23.816782,22.998758
3747358860,124.95046,134.37117,118.75097,90.295509,100.98988,119.84846,76.114326,107.39432,130.06383,110.18604,79.97374,77.718399,92.842865,80.300545,68.20993,73.755569,61.982025,85.362152,58.419155,57.234818,58.437531,51.956543,53.944698,41.842247,40.765816,39.184269,42.050911,35.646336,32.459209,34.435513,34.278156,29.082848,27.750948,28.253412,28.909189,29.131622,27.024439,27.498623,25.707441,27.977242,26.945621,25.683712,23.23172,23.330799,25.406733,23.488457,24.240713,22.976061,23.256443,24.08675,22.940552
3747358861,138.72763,143.48352,121.47346,144.48355,109.8234,98.540787,95.943802,122.34457,145.42314,97.32531,106.29516,77.71991,88.58017,79.616402,75.889221,64.020699,85.992409,86.408966,69.1119,65.66581,57.710186,58.333939,48.305828,44.326324,50.764572,44.796391,42.706226,39.950012,39.632328,35.366074,35.479786,34.486885,35.495014,31.504976,34.201641,33.312408,29.067253,26.275669,27.444021,27.076761,29.32077,28.436804,26.25548,25.728321,25.346561,24.903133,25.993013,24.261709,24.070194,24.767588,24.547709
3747358862,117.29623,101.32379,117.04963,142.90785,100.87251,101.47279,96.461952,108.97503,114.18164,73.222733,107.69154,93.27124,74.536247,63.799664,82.272659,70.616379,61.644463,77.616478,56.234051,54.945847,58.533306,54.772141,55.720989,48.246002,51.254761,49.041447,40.981247,34.72221,36.581913,40.587166,33.022522,33.777664,33.412964,32.665653,32.757874,33.832886,33.239761,32.855198,26.547264,28.891218,26.175049,28.239431,26.394897,24.966633,25.559792,24.893639,25.10091,24.643946,24.274637,22.615538,23.390614
3747358863,97.545311,97.800629,111.15712,118.66535,125.59303,128.84734,99.507317,110.13474,84.620041,90.027046,73.402344,80.956055,101.41809,98.312767,72.262794,68.547844,66.345589,76.156677,64.158218,62.955002,62.873207,57.280956,56.788689,48.247871,52.264118,47.967594,40.690647,42.774029,42.041679,35.572815,38.354015,37.153416,29.366219,32.05489,30.829691,28.533003,32.48365,29.773613,29.685907,26.584402,29.449553,29.662333,26.518597,25.141237,24.068432,23.869377,23.446526,22.290575,23.050552,24.167297,23.281836
3747358864,129.82225,132.10802,129.48422,128.02202,116.86944,119.13195,103.92389,81.527359,122.91336,91.94796,97.123268,69.715935,80.218552,80.806511,75.412025,70.517319,62.611248,59.402363,60.416176,52.118015,62.273712,58.595036,55.800797,56.273762,44.498875,43.47443,48.520878,38.966614,39.059559,41.100426,36.4366,31.20318,31.024527,29.799501,31.672987,28.127159,28.102562,29.277056,26.459452,27.176468,24.474876,24.523232,24.203009,26.535259,25.437172,23.929026,23.951059,22.197416,22.623156,22.916117,23.185444
3747358865,141.96539,114.02276,127.01467,109.81468,98.2985,102.65047,91.071312,114.79655,89.407516,82.192604,111.2477,89.812889,83.174431,79.79628,61.233414,64.07431,68.93988,66.496857,67.276184,60.11882,65.763092,59.318039,53.232479,49.727413,46.501087,47.89183,39.830864,39.149876,38.11903,32.790646,33.263134,29.822432,34.669941,35.11578,31.897644,30.507494,32.933853,29.884258,31.025152,26.872816,26.366533,26.616899,26.08654,25.257122,25.714682,24.771358,26.100296,27.292587,25.969006,24.826414,24.258167
3747358866,116.02546,126.99982,120.8073,110.4768,94.680885,110.01855,111.45863,125.8119,111.8889,98.839455,109.08469,82.168884,97.950661,89.529373,70.066368,74.242844,79.141823,82.550072,71.430458,70.322693,62.838043,66.984734,55.887615,48.883957,43.577377,45.435116,42.292988,39.078289,40.076931,38.802681,38.776924,36.127827,35.464439,31.318655,36.444008,34.519344,32.401417,30.671402,30.436781,32.389862,30.849817,28.822279,28.353788,28.570795,30.236362,26.686808,24.87306,26.6726,25.412508,24.730127,25.846741
3747358867,110.61445,99.636467,110.66908,100.80257,96.257851,118.94363,88.37178,101.65905,108.81223,91.871727,108.55251,75.500427,107.63792,80.23439,95.394272,78.844429,64.863945,67.548927,66.485336,56.132629,60.165497,74.271713,62.449776,55.666092,54.557701,43.385689,42.811783,39.249161,42.371979,34.855911,36.026878,37.177437,30.364012,33.861782,33.200912,36.44231,35.725212,30.182013,28.354277,29.706463,28.070011,28.310558,26.477644,28.785887,27.80101,25.903645,27.721087,25.936144,25.904036,26.386499,25.441238
3747358868,127.04794,146.47115,107.86054,125.16952,95.364372,94.220016,106.78658,86.206741,112.43742,100.70731,80.755203,73.921944,95.844704,87.983711,84.037262,71.882805,70.073418,81.340561,77.99408,64.155251,66.314224,94.004662,59.190094,58.744823,56.733131,47.39254,53.781551,42.446014,43.103321,36.931225,35.944233,35.37125,32.440731,31.452616,30.142181,33.32822,30.43977,31.551851,27.613361,30.871719,28.404999,28.136042,28.983492,25.918573,26.981354,25.516029,27.412067,25.177673,25.923035,26.190516,25.929544
3747358869,116.66552,132.33995,112.55449,123.32498,108.01504,107.00172,124.14141,113.01639,73.860565,85.455856,94.38871,82.094154,77.814377,88.10994,84.392647,73.223747,71.527695,73.888657,62.45256,68.886627,64.990089,63.72707,56.639996,54.718151,45.91011,40.909237,45.694542,44.502987,35.438999,40.358036,37.878147,35.098488,32.739983,33.574409,32.431656,36.669804,34.292686,31.113985,32.16433,29.508291,32.989346,31.867188,29.609207,30.05216,28.405367,27.753824,30.614649,26.843285,26.846966,25.973555,25.776546
3747358870,95.797478,139.22348,103.75423,131.00041,87.207771,86.570862,95.407707,110.07061,100.39313,90.183502,94.993111,93.862358,77.46907,70.436279,74.794373,81.608566,78.625809,61.800613,59.836761,54.828976,65.259476,48.186302,54.559086,49.056732,44.795368,40.199001,44.05793,33.221142,42.552605,36.477879,33.801922,31.460901,33.365967,29.68445,28.646154,33.241943,30.663193,28.824104,26.96043,27.682211,28.062744,28.253847,27.531723,27.531975,28.183245,26.529673,25.142429,24.955561,26.13154,24.06282,24.102095
3747358871,127.85654,87.922356,97.136642,102.31166,101.73228,90.730957,111.20238,111.35323,104.92987,93.581841,91.395889,74.196053,104.925,97.06411,77.078354,68.50959,80.60659,65.582558,64.701912,69.382568,60.975716,76.615173,62.300854,57.345364,50.924511,49.033813,43.733421,42.176842,40.232677,34.011562,34.893864,35.19529,32.274151,31.056568,28.814219,34.768501,34.679409,31.469765,31.415417,31.822283,32.480915,28.742178,28.213528,26.668127,27.427362,23.709646,27.670404,26.557827,27.026899,25.952044,26.04048
3747358872,122.54751,81.681641,74.121536,100.20327,97.022636,81.361771,74.521355,114.2057,115.91184,84.598824,73.003433,67.087898,88.280602,86.637413,62.480438,65.174492,72.789474,64.785728,60.96183,60.959717,66.013794,65.966202,48.167839,46.448486,49.44574,48.714676,38.462894,38.094669,37.417355,36.771843,36.829826,35.674145,33.496624,29.403845,33.693821,33.414268,29.444748,29.205378,30.989,28.678644,27.029205,26.622295,27.845024,24.629807,25.433697,27.067728,25.158318,25.8988,25.935852,24.313242,25.004143
3747358873,116.73542,124.24162,119.66489,130.24677,110.27676,132.75624,101.86324,89.897018,98.608025,82.239952,78.537651,84.462357,89.177307,88.925369,75.621246,65.36869,71.18737,74.5,69.650261,54.076702,61.772194,63.856979,55.20245,45.557316,50.739571,49.959076,46.989315,43.878738,38.192123,38.270111,36.538582,32.245586,29.56881,28.769222,33.620167,31.629896,32.57225,31.161777,30.321501,30.784485,28.269434,28.55275,26.344246,27.210114,26.224796,27.134487,26.659519,23.277962,24.805824,25.133879,24.061396
3747358874,111.66549,106.60151,85.489792,114.46964,111.62398,115.23541,80.488091,112.35928,101.98659,103.24595,93.461594,91.440399,84.795746,93.71051,100.20336,74.480927,68.243195,84.306068,74.919662,68.402557,70.610909,70.242874,65.952827,55.587666,52.713238,48.647583,43.239086,47.083115,42.414394,45.470753,40.128578,35.025551,35.893356,32.290798,32.340355,31.156796,32.065472,32.989876,30.863232,28.48863,28.457609,30.269161,27.79739,26.759657,28.384871,28.296572,27.420597,28.002783,25.894156,26.086185,26.513712
3747358875,120.82456,170.46021,132.64204,133.67833,104.5362,94.03315,99.89167,101.98727,89.008774,95.391129,81.110596,73.248901,100.31635,70.659302,69.673386,66.140312,71.074203,74.179573,62.823551,57.750641,63.935272,68.548317,65.881706,48.778507,46.711597,45.79916,43.443699,39.482159,38.369659,42.85397,35.871681,29.855452,32.424236,38.590382,34.671871,33.107594,34.273907,28.56749,29.644642,29.614506,26.367455,30.77445,28.775444,28.888187,28.314939,28.683308,26.110535,27.748844,26.196476,24.499672,25.582216
3747358876,131.84476,137.05966,120.8393,113.6998,116.43548,104.65539,88.220596,95.827934,92.153397,97.837372,91.712746,81.218185,89.576729,92.618156,73.055763,85.718849,74.479721,66.658745,59.377968,70.992729,69.794746,57.278446,59.929432,49.755253,48.960026,46.193481,46.047459,39.020962,43.026184,39.502701,37.489685,37.681499,33.834297,36.05468,35.450172,32.735634,35.390118,29.274662,32.444836,30.563189,31.890656,31.668293,28.30827,29.062986,28.332747,26.800861,27.506563,25.171494,26.743935,27.614889,25.794271
3747358877,117.96287,117.50751,81.859673,123.45039,129.35434,119.08549,104.92827,105.7023,90.654007,95.646576,73.530441,91.53463,108.79941,98.505783,87.835381,92.613899,74.510719,78.729057,66.742439,63.307919,65.446259,58.947273,54.810528,51.14735,46.22654,48.511654,49.237968,45.51759,47.467361,38.19289,40.260586,36.712391,34.917938,32.976479,31.631416,35.531208,33.735699,35.920609,29.348068,29.909784,31.34096,32.155239,30.215225,27.869871,29.738195,27.593643,26.545078,26.826052,28.221375,26.379597,27.051727
3747358878,107.90746,130.61388,98.205704,114.69155,115.41714,118.50567,90.712547,109.73622,116.91093,102.57353,88.164185,69.781075,98.153374,88.687729,83.752068,68.002548,88.069778,81.24884,50.407196,65.437531,55.515633,54.463531,52.541412,44.543175,46.634586,46.61718,40.447296,32.934944,42.191193,37.704788,35.305191,38.270458,33.671608,32.339489,36.986141,33.093704,34.665974,31.104172,30.66416,32.361408,31.586744,31.200535,28.270445,27.779625,27.346342,28.470469,27.08766,27.839993,25.889893,27.137903,24.360954
3747358879,124.93327,136.20325,126.63573,103.37685,97.684792,110.78807,97.077171,104.56746,94.272263,78.070419,96.524117,87.148247,91.649574,75.031494,77.558464,72.857262,59.770836,64.100372,66.389137,65.237686,59.719059,52.909721,59.523624,46.816692,45.266762,43.446053,44.419556,37.780762,40.10844,39.130379,37.933369,35.059406,32.029755,36.071293,34.688812,36.525925,36.629677,30.226936,28.998173,30.447578,30.039324,30.872786,30.633812,26.849623,27.978455,27.650267,26.202629,26.291105,25.662548,26.83374,25.82712
3747358880,106.84199,129.48264,116.84152,119.05772,102.92228,118.20451,103.00457,92.423111,130.67644,115.17757,76.071449,84.370171,102.60201,84.852577,93.888748,76.723961,72.421707,79.096001,69.284882,59.127468,64.054901,61.359669,55.976837,57.239349,48.837322,50.086105,48.060112,38.087624,40.423702,37.088287,40.013588,40.481796,32.671638,39.166008,38.483948,32.063267,32.997665,31.058231,31.698727,30.33186,31.990543,30.157089,27.635279,25.310053,27.423958,27.26272,28.694252,28.740873,25.415396,27.10013,28.341852
3747358881,98.130302,112.88784,123.69158,110.71616,125.0339,105.03266,119.86527,117.7171,102.40947,107.77728,85.094582,74.04174,122.62815,102.87545,98.961044,70.762817,82.666168,65.321327,71.25296,73.267799,61.979843,65.553192,61.955612,55.053844,55.483833,49.409752,51.820137,47.878231,39.427017,39.524895,38.512825,35.1651,35.423199,35.267838,31.906414,37.813854,36.006119,32.158482,31.393698,33.16378,30.064714,31.530956,29.677114,27.375555,26.731171,29.057299,28.181812,26.606323,27.301807,25.199163,26.686646
3747358882,152.34637,116.06802,114.37221,148.60437,78.158577,104.05428,90.473,100.13634,95.238815,88.368546,100.31091,76.793198,121.08519,76.56562,107.18469,73.723465,79.655716,76.494637,70.611053,60.841408,64.085457,68.853767,62.8736,50.995014,44.879269,46.281147,44.701721,41.382069,35.811035,38.334419,37.135601,37.468857,38.832405,36.180969,34.872856,34.234783,35.24437,36.161224,31.73847,35.31908,34.027828,33.404797,31.277988,30.233397,31.043737,28.388653,30.515657,27.664082,31.757303,27.72571,27.35574
3747358883,141.3037,138.59,102.55042,81.675117,113.30561,86.308578,139.33975,101.28963,76.466751,97.22908,78.314018,85.624001,117.2131,91.488823,97.173409,65.683655,75.00769,83.309525,65.026909,57.229183,65.805435,60.190418,60.450958,54.536278,54.893482,54.894531,46.497948,49.696674,43.711971,44.54797,47.42067,43.569935,39.639969,40.856239,43.241276,39.435959,40.601425,34.256409,34.546783,33.971928,33.056511,28.864182,31.752829,27.699713,28.926504,29.859158,28.306431,27.838392,26.452751,29.357296,28.369743
3747358884,142.12238,167.55112,88.616722,102.30223,81.701538,110.96597,101.17052,95.467049,106.34673,88.524841,75.618202,89.155571,89.602776,73.335411,91.739464,72.132973,72.635124,67.770889,70.686562,58.474735,58.550289,61.534683,60.166264,55.098236,48.288925,51.772903,45.118412,43.298759,45.045418,44.813805,48.472214,44.600967,41.844296,40.31673,40.081657,40.524685,43.351936,35.099678,36.008606,36.25066,34.110779,33.823944,29.414831,28.322166,29.253284,28.219509,27.601038,25.910183,26.04434,26.552675,25.953581
3747358885,121.87743,148.97643,114.77593,103.1758,78.461456,124.39441,57.737186,86.953842,74.367615,82.235336,95.318245,77.092484,100.98479,59.787907,70.817253,64.33622,65.668251,59.433178,65.148102,44.059475,61.20697,59.378868,59.27409,56.570637,50.767757,53.961712,54.720188,51.50106,56.959339,53.962898,58.641521,63.60463,55.841103,51.624611,50.199718,43.791718,39.85487,39.585236,41.534466,38.666039,38.75034,37.544991,34.000298,33.044083,32.188877,28.663895,30.430485,27.487236,30.540993,28.502787,24.693762
3747358886,102.1093,115.64515,140.54697,115.91882,102.22864,88.814796,105.08215,122.1824,93.670029,84.83625,69.074524,76.655144,108.52582,71.065041,72.034332,80.386818,83.827438,79.306686,67.884377,64.052002,69.330956,64.467186,61.950836,56.277153,58.11499,50.803101,48.650333,46.896248,54.57106,52.9832,49.719105,47.057446,53.463394,40.620171,44.732761,38.47871,33.199436,39.9533,38.187889,31.733091,34.703304,35.552673,31.595121,28.878469,27.162516,28.440018,27.04178,28.06082,26.903948,27.156792,25.352541
3747358887,137.0007,131.93759,129.29105,122.06409,80.969971,107.20412,102.15923,116.9922,96.687294,95.163696,92.915367,94.426971,132.81667,88.61013,100.30451,89.206459,80.396141,81.644356,67.124451,70.24987,66.700089,63.142731,60.381836,61.220505,59.589455,47.80965,48.245228,43.131622,44.848068,46.477962,42.208351,43.18259,40.425919,45.745056,44.099167,38.186378,34.745651,35.155025,34.981327,30.015343,30.838816,32.780811,30.615578,28.097128,26.866936,24.707788,24.703119,25.837936,27.191305,25.023911,24.294762
